Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ENGR,1050,119,Engr Discipline & Sk,0.27,0.32,0.17,0.02,0.03,0.0,0.0,0.19,matthew kent miller,False,ENGR-1050,2014
ENGR,1050,119,Engr Discipline & Sk,0.27,0.32,0.17,0.02,0.03,0.0,0.0,0.19,elizabeth anne stephan,False,ENGR-1050,2014
ENGR,1050,400,Engr Discipline & Sk,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.2,elizabeth anne stephan,False,ENGR-1050,2014
ENGR,1050,400,Engr Discipline & Sk,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.2,elizabeth anne stephan,False,ENGR-1050,2014
ENGR,1060,5,Engr Discip & Skills,0.53,0.32,0.11,0.05,0.0,0.0,0.0,0.0,john minor,True,ENGR-1060,2014
ENGR,1060,5,Engr Discip & Skills,0.53,0.32,0.11,0.05,0.0,0.0,0.0,0.0,elizabeth anne stephan,True,ENGR-1060,2014
ENGR,1060,7,Engr Discip & Skills,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth anne stephan,True,ENGR-1060,2014
ENGR,1060,7,Engr Discip & Skills,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0.0,john minor,True,ENGR-1060,2014
ENGR,1060,9,Engr Discipline & Sk,0.02,0.17,0.29,0.14,0.06,0.0,0.0,0.31,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,11,Engr Discipline & Sk,0.17,0.28,0.34,0.06,0.02,0.0,0.0,0.13,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,11,Engr Discipline & Sk,0.17,0.28,0.34,0.06,0.02,0.0,0.0,0.13,ashley childers,False,ENGR-1060,2014
ENGR,1060,12,Engr Discip & Skills,0.05,0.33,0.4,0.1,0.0,0.0,0.0,0.12,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,12,Engr Discip & Skills,0.05,0.33,0.4,0.1,0.0,0.0,0.0,0.12,john minor,False,ENGR-1060,2014
ENGR,1060,13,Engr Discip & Skills,0.07,0.3,0.36,0.11,0.11,0.0,0.0,0.05,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,13,Engr Discip & Skills,0.07,0.3,0.36,0.11,0.11,0.0,0.0,0.05,christopher norfolk,False,ENGR-1060,2014
ENGR,1060,14,Engr Discipline & Sk,0.15,0.35,0.2,0.2,0.05,0.0,0.0,0.05,william park,False,ENGR-1060,2014
ENGR,1060,14,Engr Discipline & Sk,0.15,0.35,0.2,0.2,0.05,0.0,0.0,0.05,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,16,Engr Discipline & Sk,0.21,0.42,0.32,0.0,0.05,0.0,0.0,0.0,john minor,False,ENGR-1060,2014
ENGR,1060,16,Engr Discipline & Sk,0.21,0.42,0.32,0.0,0.05,0.0,0.0,0.0,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,17,Engr Discipline & Sk,0.14,0.26,0.3,0.14,0.04,0.0,0.0,0.12,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,17,Engr Discipline & Sk,0.14,0.26,0.3,0.14,0.04,0.0,0.0,0.12,william martin,False,ENGR-1060,2014
ENGR,1060,19,Engr Discipline & Sk,0.11,0.26,0.24,0.15,0.09,0.0,0.0,0.15,steven brandon,False,ENGR-1060,2014
ENGR,1060,19,Engr Discipline & Sk,0.11,0.26,0.24,0.15,0.09,0.0,0.0,0.15,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,21,Engr Discipline & Sk,0.17,0.24,0.28,0.19,0.04,0.0,0.0,0.09,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,21,Engr Discipline & Sk,0.17,0.24,0.28,0.19,0.04,0.0,0.0,0.09,ashley childers,False,ENGR-1060,2014
ENGR,1060,25,Engr Discipline & Sk,0.12,0.27,0.22,0.12,0.1,0.0,0.0,0.18,sarah grigg,False,ENGR-1060,2014
ENGR,1060,25,Engr Discipline & Sk,0.12,0.27,0.22,0.12,0.1,0.0,0.0,0.18,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,27,Engr Discipline & Sk,0.1,0.31,0.31,0.19,0.06,0.0,0.0,0.04,john minor,False,ENGR-1060,2014
ENGR,1060,27,Engr Discipline & Sk,0.1,0.31,0.31,0.19,0.06,0.0,0.0,0.04,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,29,Engr Discipline & Sk,0.16,0.23,0.35,0.14,0.07,0.0,0.0,0.05,david ewing,False,ENGR-1060,2014
ENGR,1060,29,Engr Discipline & Sk,0.16,0.23,0.35,0.14,0.07,0.0,0.0,0.05,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,31,Engr Discipline & Sk,0.07,0.25,0.36,0.14,0.11,0.0,0.0,0.07,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,31,Engr Discipline & Sk,0.07,0.25,0.36,0.14,0.11,0.0,0.0,0.07,william martin,False,ENGR-1060,2014
ENGR,1060,50,Engr Discip & Skills,0.59,0.28,0.03,0.03,0.0,0.0,0.0,0.07,elizabeth anne stephan,True,ENGR-1060,2014
ENGR,1060,50,Engr Discip & Skills,0.59,0.28,0.03,0.03,0.0,0.0,0.0,0.07,john minor,True,ENGR-1060,2014
ENGR,1060,52,Engr Discip & Skills,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,john minor,True,ENGR-1060,2014
ENGR,1060,52,Engr Discip & Skills,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,elizabeth anne stephan,True,ENGR-1060,2014
ENGR,1060,56,Engr Discip & Skills,0.06,0.48,0.21,0.12,0.0,0.0,0.0,0.12,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,56,Engr Discip & Skills,0.06,0.48,0.21,0.12,0.0,0.0,0.0,0.12,john minor,False,ENGR-1060,2014
ENGR,1060,58,Engr Discip & Skills,0.16,0.43,0.3,0.03,0.0,0.0,0.0,0.08,john minor,False,ENGR-1060,2014
ENGR,1060,58,Engr Discip & Skills,0.16,0.43,0.3,0.03,0.0,0.0,0.0,0.08,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,60,Engr Discip & Skills,0.03,0.38,0.24,0.19,0.05,0.0,0.0,0.11,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,60,Engr Discip & Skills,0.03,0.38,0.24,0.19,0.05,0.0,0.0,0.11,william martin,False,ENGR-1060,2014
ENGR,1060,62,Engr Discip & Skills,0.05,0.32,0.41,0.08,0.08,0.0,0.0,0.05,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,62,Engr Discip & Skills,0.05,0.32,0.41,0.08,0.08,0.0,0.0,0.05,christopher norfolk,False,ENGR-1060,2014
ENGR,1060,64,Engr Discip & Skills,0.08,0.53,0.18,0.13,0.03,0.0,0.0,0.05,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,64,Engr Discip & Skills,0.08,0.53,0.18,0.13,0.03,0.0,0.0,0.05,steven brandon,False,ENGR-1060,2014
ENGR,1060,66,Engr Discipline & Sk,0.1,0.27,0.31,0.12,0.06,0.0,0.0,0.14,matthew kent miller,False,ENGR-1060,2014
ENGR,1060,66,Engr Discipline & Sk,0.1,0.27,0.31,0.12,0.06,0.0,0.0,0.14,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,112,Engr Discip & Skills,0.53,0.4,0.03,0.0,0.0,0.0,0.0,0.03,steven brandon,True,ENGR-1060,2014
ENGR,1060,112,Engr Discip & Skills,0.53,0.4,0.03,0.0,0.0,0.0,0.0,0.03,elizabeth anne stephan,True,ENGR-1060,2014
ENGR,1060,117,Engr Discipline & Sk,0.0,0.21,0.23,0.23,0.16,0.0,0.0,0.16,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,119,Engr Discipline & Sk,0.06,0.31,0.25,0.17,0.06,0.0,0.0,0.15,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1060,119,Engr Discipline & Sk,0.06,0.31,0.25,0.17,0.06,0.0,0.0,0.15,matthew kent miller,False,ENGR-1060,2014
ENGR,1060,170,Engr Discip & Skills,0.11,0.47,0.24,0.11,0.03,0.0,0.0,0.05,steven brandon,False,ENGR-1060,2014
ENGR,1060,170,Engr Discip & Skills,0.11,0.47,0.24,0.11,0.03,0.0,0.0,0.05,elizabeth anne stephan,False,ENGR-1060,2014
ENGR,1070,12,Programming & Prob S,0.08,0.19,0.29,0.16,0.08,0.0,0.0,0.19,david ewing,False,ENGR-1070,2014
ENGR,1070,12,Programming & Prob S,0.08,0.19,0.29,0.16,0.08,0.0,0.0,0.19,john minor,False,ENGR-1070,2014
ENGR,1070,18,Programming & Prob S,0.05,0.16,0.25,0.23,0.13,0.0,0.0,0.19,john minor,False,ENGR-1070,2014
ENGR,1070,18,Programming & Prob S,0.05,0.16,0.25,0.23,0.13,0.0,0.0,0.19,david ewing,False,ENGR-1070,2014
ENGR,1070,20,Programming & Prob S,0.02,0.14,0.34,0.16,0.2,0.0,0.0,0.14,william park,False,ENGR-1070,2014
ENGR,1070,20,Programming & Prob S,0.02,0.14,0.34,0.16,0.2,0.0,0.0,0.14,david ewing,False,ENGR-1070,2014
ENGR,1070,22,Program and Problem,0.02,0.2,0.24,0.11,0.22,0.0,0.0,0.22,william park,False,ENGR-1070,2014
ENGR,1070,22,Program and Problem,0.02,0.2,0.24,0.11,0.22,0.0,0.0,0.22,david ewing,False,ENGR-1070,2014
ENGR,1070,72,Program & Prob Solvi,0.44,0.22,0.33,0.0,0.0,0.0,0.0,0.0,david ewing,True,ENGR-1070,2014
ENGR,1070,72,Program & Prob Solvi,0.44,0.22,0.33,0.0,0.0,0.0,0.0,0.0,john minor,True,ENGR-1070,2014
ENGR,1080,18,Programming & Prob S,0.09,0.12,0.39,0.24,0.09,0.0,0.0,0.06,david ewing,False,ENGR-1080,2014
ENGR,1080,18,Programming & Prob S,0.09,0.12,0.39,0.24,0.09,0.0,0.0,0.06,john minor,False,ENGR-1080,2014
ENGR,1080,20,Programming & Prob S,0.24,0.18,0.33,0.15,0.09,0.0,0.0,0.0,john minor,False,ENGR-1080,2014
ENGR,1080,20,Programming & Prob S,0.24,0.18,0.33,0.15,0.09,0.0,0.0,0.0,david ewing,False,ENGR-1080,2014
ENGR,1080,22,Programming & Prob S,0.28,0.22,0.25,0.13,0.13,0.0,0.0,0.0,david ewing,False,ENGR-1080,2014
ENGR,1080,22,Programming & Prob S,0.28,0.22,0.25,0.13,0.13,0.0,0.0,0.0,william park,False,ENGR-1080,2014
ENGR,1080,56,Program/Prob Solving,0.04,0.43,0.13,0.13,0.26,0.0,0.0,0.0,william park,False,ENGR-1080,2014
ENGR,1080,56,Program/Prob Solving,0.04,0.43,0.13,0.13,0.26,0.0,0.0,0.0,david ewing,False,ENGR-1080,2014
ENGR,1080,72,Program/Prob Solving,0.13,0.88,0.0,0.0,0.0,0.0,0.0,0.0,david ewing,True,ENGR-1080,2014
ENGR,1080,72,Program/Prob Solving,0.13,0.88,0.0,0.0,0.0,0.0,0.0,0.0,john minor,True,ENGR-1080,2014
ENGR,1090,20,Prog/Problem Solving,0.28,0.48,0.2,0.03,0.0,0.0,0.0,0.03,david ewing,False,ENGR-1090,2014
ENGR,1090,20,Prog/Problem Solving,0.28,0.48,0.2,0.03,0.0,0.0,0.0,0.03,john minor,False,ENGR-1090,2014
ENGR,1090,24,Prog/Problem Solving,0.36,0.43,0.19,0.02,0.0,0.0,0.0,0.0,david ewing,False,ENGR-1090,2014
ENGR,1090,24,Prog/Problem Solving,0.36,0.43,0.19,0.02,0.0,0.0,0.0,0.0,john minor,False,ENGR-1090,2014
ENGR,1090,28,Prog/Problem Solving,0.43,0.33,0.17,0.07,0.0,0.0,0.0,0.0,david ewing,False,ENGR-1090,2014
ENGR,1090,56,Prog/Problem Solv Ap,0.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,john minor,True,ENGR-1090,2014
ENGR,1090,56,Prog/Problem Solv Ap,0.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,david ewing,True,ENGR-1090,2014
ENGR,1900,13,CI in ENGR Architect,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,christopher norfolk,False,ENGR-1900,2014
ENGR,1900,13,CI in ENGR Architect,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,jonathan maier,False,ENGR-1900,2014
ENGR,1900,14,CI in ENGR Public Po,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,jonathan maier,False,ENGR-1900,2014
ENGR,1900,14,CI in ENGR Public Po,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.1,christopher norfolk,False,ENGR-1900,2014
ENGR,1900,17,CI  in ENGR What ENG,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,bradley putman,False,ENGR-1900,2014
ENGR,1900,17,CI  in ENGR What ENG,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,jonathan maier,False,ENGR-1900,2014
ENGR,1900,77,CI in ENGR Huan Powe,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.31,jonathan maier,False,ENGR-1900,2014
ENGR,1900,77,CI in ENGR Huan Powe,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.31,gregory mocko,False,ENGR-1900,2014
ENGR,2080,23,Engr Graphics & Mach,0.43,0.2,0.2,0.04,0.06,0.0,0.0,0.07,john minor,False,ENGR-2080,2014
ENGR,2080,23,Engr Graphics & Mach,0.43,0.2,0.2,0.04,0.06,0.0,0.0,0.07,sarah grigg,False,ENGR-2080,2014
ENGR,2080,28,Engr Graphics & Mach,0.3,0.39,0.11,0.01,0.09,0.0,0.0,0.09,sarah grigg,False,ENGR-2080,2014
ENGR,2080,28,Engr Graphics & Mach,0.3,0.39,0.11,0.01,0.09,0.0,0.0,0.09,john minor,False,ENGR-2080,2014
ENGR,2080,30,Engr Graphics & Mach,0.41,0.3,0.16,0.05,0.0,0.0,0.0,0.09,sarah grigg,False,ENGR-2080,2014
ENGR,2080,30,Engr Graphics & Mach,0.41,0.3,0.16,0.05,0.0,0.0,0.0,0.09,john minor,False,ENGR-2080,2014
ENGR,2080,53,Engr Graphics & Mach,0.28,0.32,0.19,0.02,0.11,0.0,0.0,0.09,sarah grigg,False,ENGR-2080,2014
ENGR,2080,53,Engr Graphics & Mach,0.28,0.32,0.19,0.02,0.11,0.0,0.0,0.09,john minor,False,ENGR-2080,2014
ENGR,2080,55,Engr Graphics & Mach,0.38,0.28,0.23,0.04,0.04,0.0,0.0,0.02,jonathan maier,False,ENGR-2080,2014
ENGR,2080,55,Engr Graphics & Mach,0.38,0.28,0.23,0.04,0.04,0.0,0.0,0.02,sarah grigg,False,ENGR-2080,2014
ENGR,2100,32,CAD & Engineering Ap,0.43,0.34,0.09,0.05,0.02,0.0,0.0,0.07,john minor,False,ENGR-2100,2014
ENGR,2100,32,CAD & Engineering Ap,0.43,0.34,0.09,0.05,0.02,0.0,0.0,0.07,nighat yasmin,False,ENGR-2100,2014
ENGR,2100,36,CAD & Engineering Ap,0.5,0.18,0.11,0.02,0.07,0.0,0.0,0.11,nighat yasmin,False,ENGR-2100,2014
ENGR,2100,36,CAD & Engineering Ap,0.5,0.18,0.11,0.02,0.07,0.0,0.0,0.11,john minor,False,ENGR-2100,2014
ENGR,2100,40,CAD & Engineering Ap,0.4,0.35,0.1,0.03,0.13,0.0,0.0,0.0,john minor,False,ENGR-2100,2014
ENGR,2100,40,CAD & Engineering Ap,0.4,0.35,0.1,0.03,0.13,0.0,0.0,0.0,nighat yasmin,False,ENGR-2100,2014
ENGR,2100,44,CAD & Engineering Ap,0.43,0.26,0.22,0.02,0.0,0.0,0.0,0.07,john minor,False,ENGR-2100,2014
ENGR,2100,44,CAD & Engineering Ap,0.43,0.26,0.22,0.02,0.0,0.0,0.0,0.07,william martin,False,ENGR-2100,2014
ENR,1010,1,Intro to Envir & Nat,0.7,0.17,0.06,0.02,0.04,0.0,0.0,0.02,alan johnson,False,ENR-1010,2014
ENR,1010,1,Intro Env & Nat Rs I,0.7,0.17,0.06,0.02,0.04,0.0,0.0,0.02,alan johnson,False,ENR-1010,2014
ENR,1010,2,Intro to Envir & Nat,0.65,0.12,0.1,0.06,0.04,0.0,0.0,0.02,alan johnson,False,ENR-1010,2014
ENR,4290,1,Environ Law & Policy,0.47,0.38,0.09,0.03,0.03,0.0,0.0,0.0,alan johnson,False,ENR-4290,2014
ENSP,2000,1,Intro Environ Sci,0.67,0.22,0.08,0.0,0.0,0.0,0.0,0.02,scott brame,False,ENSP-2000,2014
ENSP,2000,2,Intro Environ Sci,0.66,0.28,0.04,0.0,0.02,0.0,0.0,0.0,minory nammouz,False,ENSP-2000,2014
ENSP,2000,3,Intro Environ Sci,0.61,0.35,0.04,0.0,0.0,0.0,0.0,0.0,minory nammouz,False,ENSP-2000,2014
ENSP,4000,1,Studies in En Sp,0.68,0.14,0.09,0.05,0.05,0.0,0.0,0.0,margaret louise thompson,False,ENSP-4000,2014
ENT,2000,1,Six-Legged Science,0.71,0.13,0.08,0.0,0.0,0.0,0.0,0.08,suellen pometto,False,ENT-2000,2014
ENT,2010,1,Selected Topics,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.11,joseph culin,False,ENT-2010,2014
ENT,3010,1,Insect Biology & Div,0.33,0.33,0.17,0.0,0.17,0.0,0.0,0.0,eric benson,False,ENT-3010,2014
ESED,8000,1,Seminar in Engr & Sc,0.92,0.0,0.0,0.0,0.08,0.0,0.0,0.0,julie patric martin,False,ESED-8000,2014
ESED,8000,1,Seminar in Engr & Sc,0.92,0.0,0.0,0.0,0.08,0.0,0.0,0.0,karen ann high,False,ESED-8000,2014
ESED,8200,1,Teaching Undergrad E,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,karen ann high,False,ESED-8200,2014
ESED,8200,1,Teaching Undergrad E,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,lisa benson,False,ESED-8200,2014
ESED,8750,1,Curr Issues in STEM,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,lisa benson,False,ESED-8750,2014
ESED,8750,1,Curr Issues in STEM,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,karen ann high,False,ESED-8750,2014
ETOX,4300,1,Toxicology,0.18,0.45,0.18,0.0,0.0,0.0,0.0,0.18,peter van den hurk,False,ETOX-4300,2014
ETOX,6300,1,Toxicology,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,peter van den hurk,False,ETOX-6300,2014
FCS,8130,3,Research Methods in,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,natallia sergeevna sianko,False,FCS-8130,2014
FCS,8130,3,Research Methods in,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,james mcdonell,False,FCS-8130,2014
FDSC,1010,1,Intro to Food Sci &,0.69,0.25,0.02,0.01,0.04,0.0,0.0,0.0,rita haliena,False,FDSC-1010,2014
FDSC,1010,1,Intro to Food Sci &,0.69,0.25,0.02,0.01,0.04,0.0,0.0,0.0,aubrey dean coffee,False,FDSC-1010,2014
FDSC,3010,1,Food Regulations,0.75,0.2,0.0,0.03,0.0,0.0,0.0,0.03,julie kathleen northcutt,False,FDSC-3010,2014
FDSC,3060,1,Institutional Foodse,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,angela fraser,False,FDSC-3060,2014
FDSC,3070,1,Restaurant Food Serv,0.58,0.29,0.13,0.0,0.0,0.0,0.0,0.0,margaret condrasky,False,FDSC-3070,2014
FDSC,4010,1,Food Chem I,0.78,0.16,0.03,0.01,0.0,0.0,0.0,0.01,ronnie thomas,False,FDSC-4010,2014
FDSC,4040,1,Food Prsv & Process,0.28,0.51,0.18,0.03,0.0,0.0,0.0,0.0,julie kathleen northcutt,False,FDSC-4040,2014
FDSC,4070,1,Quantity Food Produc,0.43,0.49,0.06,0.01,0.0,0.0,0.0,0.01,heather batt,False,FDSC-4070,2014
FDSC,4170,1,Seminar,0.59,0.29,0.0,0.0,0.0,0.0,0.0,0.12,aubrey dean coffee,False,FDSC-4170,2014
FDSC,4300,1,Dairy Process & Sant,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,john mcgregor,False,FDSC-4300,2014
FDSC,8120,1,Microbial Food Syst,0.53,0.4,0.07,0.0,0.0,0.0,0.0,0.0,xiuping jiang,False,FDSC-8120,2014
FIN,3040,1,Risk & Insurance,0.0,0.38,0.38,0.08,0.15,0.0,0.0,0.0,kerri mcmillan,False,FIN-3040,2014
FIN,3040,2,Risk & Insurance,0.21,0.32,0.34,0.11,0.0,0.0,0.0,0.03,kerri mcmillan,False,FIN-3040,2014
FIN,3050,1,Investment Analysis,0.16,0.47,0.23,0.09,0.0,0.0,0.0,0.05,kerri mcmillan,False,FIN-3050,2014
FIN,3050,2,Investment Analysis,0.22,0.41,0.27,0.07,0.02,0.0,0.0,0.02,kerri mcmillan,False,FIN-3050,2014
FIN,3050,3,Investment Analysis,0.1,0.26,0.19,0.1,0.07,0.0,0.0,0.28,john alexander,False,FIN-3050,2014
FIN,3060,2,Corporation Finance,0.11,0.19,0.53,0.08,0.03,0.0,0.0,0.06,john harris,False,FIN-3060,2014
FIN,3060,3,Corporation Finance,0.08,0.57,0.28,0.06,0.0,0.0,0.0,0.02,neil waller,False,FIN-3060,2014
FIN,3060,4,Corporation Finance,0.23,0.48,0.15,0.08,0.03,0.0,0.0,0.05,john harris,False,FIN-3060,2014
FIN,3060,5,Corporation Finance,0.08,0.62,0.23,0.08,0.0,0.0,0.0,0.0,neil waller,False,FIN-3060,2014
FIN,3060,6,Corporation Finance,0.07,0.2,0.49,0.07,0.05,0.0,0.0,0.12,john harris,False,FIN-3060,2014
FIN,3060,7,Corporation Finance,0.16,0.51,0.24,0.08,0.0,0.0,0.0,0.02,neil waller,False,FIN-3060,2014
FIN,3060,8,Corporation Finance,0.28,0.3,0.07,0.17,0.09,0.0,0.0,0.09,william holl johnson,False,FIN-3060,2014
FIN,3060,9,Corporation Finance,0.22,0.38,0.25,0.0,0.03,0.0,0.0,0.13,john harris,False,FIN-3060,2014
FIN,3060,10,Corporation Finance,0.28,0.2,0.28,0.13,0.03,0.0,0.0,0.1,william holl johnson,False,FIN-3060,2014
FIN,3060,11,Corporation Finance,0.3,0.28,0.17,0.11,0.06,0.0,0.0,0.09,william holl johnson,False,FIN-3060,2014
FIN,3070,1,Prin of Real Estate,0.15,0.4,0.32,0.09,0.02,0.0,0.0,0.02,thomas springer,False,FIN-3070,2014
FIN,3070,2,Prin of Real Estate,0.15,0.44,0.33,0.04,0.04,0.0,0.0,0.0,thomas springer,False,FIN-3070,2014
FIN,3080,1,Fin Inst & Mkts,0.23,0.37,0.2,0.13,0.03,0.0,0.0,0.03,daniel thomas greene,False,FIN-3080,2014
FIN,3080,2,Fin Inst & Mkts,0.13,0.3,0.4,0.08,0.08,0.0,0.0,0.03,michael spivey,False,FIN-3080,2014
FIN,3080,3,Fin Inst & Mkts,0.21,0.36,0.29,0.07,0.02,0.0,0.0,0.05,michael spivey,False,FIN-3080,2014
FIN,3110,1,Financial Management,0.17,0.26,0.33,0.17,0.0,0.0,0.0,0.07,jared daniel smith,False,FIN-3110,2014
FIN,3110,2,Financial Management,0.17,0.34,0.37,0.07,0.05,0.0,0.0,0.0,jared daniel smith,False,FIN-3110,2014
FIN,3110,3,Financial Management,0.3,0.34,0.16,0.11,0.05,0.0,0.0,0.05,fei xie,False,FIN-3110,2014
FIN,3110,4,Financial Management,0.3,0.43,0.18,0.02,0.02,0.0,0.0,0.05,fei xie,False,FIN-3110,2014
FIN,3120,1,Financial Mgt II,0.09,0.31,0.38,0.16,0.0,0.0,0.0,0.06,lyudmila chernykh,False,FIN-3120,2014
FIN,3120,2,Financial Mgt II,0.32,0.38,0.22,0.05,0.0,0.0,0.0,0.03,lyudmila chernykh,False,FIN-3120,2014
FIN,3120,3,Financial Mgt II,0.53,0.19,0.16,0.02,0.02,0.0,0.0,0.07,melvin stith,False,FIN-3120,2014
FIN,3120,4,Financial Mgt II,0.72,0.11,0.15,0.02,0.0,0.0,0.0,0.0,melvin stith,False,FIN-3120,2014
FIN,4020,1,Corporate Valuation,0.35,0.28,0.25,0.13,0.0,0.0,0.0,0.0,angela morgan,False,FIN-4020,2014
FIN,4020,3,Corporate Valuation,0.07,0.4,0.38,0.1,0.02,0.0,0.0,0.02,angela morgan,False,FIN-4020,2014
FIN,4050,1,Port Mgt and Theory,0.14,0.18,0.39,0.14,0.0,0.0,0.0,0.14,john alexander,False,FIN-4050,2014
FIN,4060,1,Derivatives Analysis,0.21,0.38,0.25,0.04,0.04,0.0,0.0,0.08,george brandon lockhart,False,FIN-4060,2014
FIN,4110,1,Int Fin Mgt,0.25,0.33,0.3,0.05,0.03,0.0,0.0,0.05,tilan tang,False,FIN-4110,2014
FIN,4110,2,Int Fin Mgt,0.47,0.16,0.16,0.05,0.05,0.0,0.0,0.11,tilan tang,False,FIN-4110,2014
FIN,4170,1,Real Estate Finance,0.36,0.36,0.27,0.0,0.0,0.0,0.0,0.0,neil waller,False,FIN-4170,2014
FNR,2040,1,Soil Information Sys,0.72,0.22,0.03,0.02,0.0,0.0,0.0,0.02,elena mikhailova,False,FNR-2040,2014
FOR,2050,1,Dendrology,0.25,0.31,0.19,0.16,0.09,0.0,0.0,0.0,donald hagan,False,FOR-2050,2014
FOR,2050,2,Dendrology,0.18,0.24,0.35,0.24,0.0,0.0,0.0,0.0,donald hagan,False,FOR-2050,2014
FOR,2050,3,Dendrology,0.31,0.23,0.2,0.11,0.09,0.0,0.0,0.06,donald hagan,False,FOR-2050,2014
FOR,2210,1,Forest Biology,0.46,0.4,0.09,0.02,0.01,0.0,0.0,0.01,patrick mcmillan,False,FOR-2210,2014
FOR,3020,1,Forest Biometrics,0.41,0.23,0.18,0.14,0.05,0.0,0.0,0.0,lawrence gering,False,FOR-3020,2014
FOR,3040,1,Forest Res Econ,0.38,0.24,0.24,0.11,0.03,0.0,0.0,0.0,john edward hatcher,False,FOR-3040,2014
FOR,4100,1,Harvesting Processes,0.36,0.27,0.27,0.09,0.0,0.0,0.0,0.0,greg yarrow,False,FOR-4100,2014
FOR,4130,1,Int Forest Pest Mgmt,0.22,0.39,0.3,0.09,0.0,0.0,0.0,0.0,robert bellinger,False,FOR-4130,2014
FOR,4130,1,Int Forest Pest Mgmt,0.22,0.39,0.3,0.09,0.0,0.0,0.0,0.0,julia louise kerrigan,False,FOR-4130,2014
FOR,4160,1,For Pol and Adm,0.45,0.4,0.14,0.02,0.0,0.0,0.0,0.0,thomas straka,False,FOR-4160,2014
FOR,4170,1,For Res Mgt and Reg,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,john edward hatcher,False,FOR-4170,2014
FOR,4310,1,Mgt for Recreation,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,robert baxter powell,False,FOR-4310,2014
FOR,4340,1,GIS for Landscape Pl,0.5,0.46,0.02,0.0,0.02,0.0,0.0,0.0,christopher post,False,FOR-4340,2014
FOR,4930,200,Wildland and Prescri,0.45,0.34,0.0,0.0,0.07,0.0,0.0,0.14,donald hagan,False,FOR-4930,2014
FR,1010,1,Elementary French,0.74,0.16,0.0,0.05,0.05,0.0,0.0,0.0,amy lyn griffin sawyer,False,FR-1010,2014
FR,1020,1,Elementary French,0.75,0.15,0.0,0.05,0.0,0.0,0.0,0.05,amy lyn griffin sawyer,False,FR-1020,2014
FR,1020,2,Elementary French,0.72,0.17,0.11,0.0,0.0,0.0,0.0,0.0,amy lyn griffin sawyer,False,FR-1020,2014
FR,1020,3,Elementary French,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,julian hamil killey,False,FR-1020,2014
